"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2013"	"2013"	38	286832	13.2
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2014"	"2014"	46	291028	15.8
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2015"	"2015"	51	298563	17.1
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2016"	"2016"	102	306507	33.3
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2017"	"2017"	87	313506	27.8
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2018"	"2018"	73	321128	22.7
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2019"	"2019"	72	328297	21.9
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"2020 "	"2020"	88	337186	26.1
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2007"	"2007"	23	146158	15.7
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2008"	"2008"	25	148538	16.8
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2009"	"2009"	16	149544	Unreliable
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2010"	"2010"	23	151372	15.2
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2011"	"2011"	25	154104	16.2
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2012"	"2012"	19	158512	Unreliable
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2013"	"2013"	13	161096	Unreliable
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2014"	"2014"	17	163422	Unreliable
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2015"	"2015"	27	167040	16.2
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2016"	"2016"	21	170497	12.3
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2017"	"2017"	31	174272	17.8
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2018"	"2018"	29	179349	16.2
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2019"	"2019"	33	184313	17.9
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"2020 "	"2020"	60	189139	31.7
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2007"	"2007"	77	375325	20.5
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2008"	"2008"	85	377178	22.5
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2009"	"2009"	77	377262	20.4
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2010"	"2010"	83	379448	21.9
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2011"	"2011"	85	382213	22.2
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2012"	"2012"	72	386147	18.6
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2013"	"2013"	67	390429	17.2
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2014"	"2014"	54	396962	13.6
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2015"	"2015"	96	405549	23.7
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2016"	"2016"	90	412569	21.8
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2017"	"2017"	129	419119	30.8
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2018"	"2018"	98	426718	23.0
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2019"	"2019"	103	433742	23.7
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"2020 "	"2020"	167	443465	37.7
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2007"	"2007"	51	413571	12.3
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2008"	"2008"	52	416564	12.5
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2009"	"2009"	73	419788	17.4
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2010"	"2010"	71	422718	16.8
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2011"	"2011"	60	425071	14.1
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2012"	"2012"	48	430838	11.1
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2013"	"2013"	55	436041	12.6
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2014"	"2014"	55	442516	12.4
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2015"	"2015"	66	449144	14.7
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2016"	"2016"	85	455479	18.7
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2017"	"2017"	108	462659	23.3
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2018"	"2018"	98	467832	20.9
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2019"	"2019"	77	471826	16.3
	"Florida"	"12"	"Seminole County, FL"	"12117"	"2020 "	"2020"	137	474171	28.9
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2013"	"2013"	14	107056	Unreliable
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2015"	"2015"	16	118891	Unreliable
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2016"	"2016"	15	123996	Unreliable
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2017"	"2017"	12	125165	Unreliable
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2018"	"2018"	18	128754	Unreliable
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2019"	"2019"	20	132420	15.1
	"Florida"	"12"	"Sumter County, FL"	"12119"	"2020 "	"2020"	30	139018	21.6
	"Florida"	"12"	"Suwannee County, FL"	"12121"	"2020 "	"2020"	10	44851	Unreliable
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2007"	"2007"	74	498935	14.8
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2008"	"2008"	104	497366	20.9
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2009"	"2009"	109	494688	22.0
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2010"	"2010"	111	494593	22.4
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2011"	"2011"	90	494804	18.2
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2012"	"2012"	86	496950	17.3
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2013"	"2013"	101	500800	20.2
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2014"	"2014"	75	507531	14.8
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2015"	"2015"	98	517887	18.9
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2016"	"2016"	113	529364	21.3
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2017"	"2017"	141	538692	26.2
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2018"	"2018"	178	547538	32.5
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2019"	"2019"	186	553284	33.6
	"Florida"	"12"	"Volusia County, FL"	"12127"	"2020 "	"2020"	329	561497	58.6
	"Florida"	"12"	"Walton County, FL"	"12131"	"2007"	"2007"	12	52355	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2008"	"2008"	10	53563	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2009"	"2009"	12	54534	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2012"	"2012"	10	57582	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2017"	"2017"	10	68376	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2018"	"2018"	12	71375	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2019"	"2019"	15	74071	Unreliable
	"Florida"	"12"	"Walton County, FL"	"12131"	"2020 "	"2020"	20	76648	26.1
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2008"	"2008"	12	67362	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2009"	"2009"	11	68548	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2010"	"2010"	13	69367	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2012"	"2012"	11	70169	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2014"	"2014"	13	73240	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2016"	"2016"	13	77126	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2017"	"2017"	17	79061	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2018"	"2018"	14	80809	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2019"	"2019"	15	83240	Unreliable
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"2020 "	"2020"	14	85588	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2008"	"2008"	16	98415	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2009"	"2009"	11	99807	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2010"	"2010"	22	100157	22.0
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2011"	"2011"	19	100421	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2012"	"2012"	16	100661	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2013"	"2013"	12	101273	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2014"	"2014"	18	101736	Unreliable
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2015"	"2015"	21	102747	20.4
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2016"	"2016"	20	103807	19.3
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2017"	"2017"	26	105054	24.7
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2018"	"2018"	20	106408	18.8
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2019"	"2019"	21	107738	19.5
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"2020 "	"2020"	34	109426	31.1
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2007"	"2007"	16	154286	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2008"	"2008"	16	154384	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2009"	"2009"	14	155154	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2010"	"2010"	14	155547	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2011"	"2011"	20	156433	12.8
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2012"	"2012"	10	156462	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2013"	"2013"	15	154721	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2014"	"2014"	13	153905	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2015"	"2015"	16	153721	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2016"	"2016"	16	152760	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2017"	"2017"	20	152862	13.1
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2018"	"2018"	12	153095	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2019"	"2019"	12	153159	Unreliable
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"2020 "	"2020"	16	152737	Unreliable
	"Georgia"	"13"	"Camden County, GA"	"13039"	"2011"	"2011"	10	50410	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2007"	"2007"	23	108947	21.1
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2008"	"2008"	28	110242	25.4
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2009"	"2009"	29	110433	26.3
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2010"	"2010"	19	110527	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2011"	"2011"	25	111159	22.5
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2012"	"2012"	16	111580	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2013"	"2013"	17	112355	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2014"	"2014"	21	114093	18.4
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2015"	"2015"	19	114545	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2016"	"2016"	29	116261	24.9
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2017"	"2017"	34	117812	28.9
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2018"	"2018"	17	118121	Unreliable
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2019"	"2019"	32	119992	26.7
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"2020 "	"2020"	34	121633	28.0
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2008"	"2008"	16	63271	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2010"	"2010"	13	63942	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2011"	"2011"	10	64530	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2012"	"2012"	20	65046	30.7
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2014"	"2014"	13	65621	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2015"	"2015"	12	66050	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2016"	"2016"	21	66398	31.6
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2017"	"2017"	22	66550	33.1
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2019"	"2019"	12	67580	Unreliable
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"2020 "	"2020"	17	67996	Unreliable
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2007"	"2007"	27	251981	10.7
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2008"	"2008"	21	255269	8.2
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2009"	"2009"	22	262122	8.4
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2010"	"2010"	26	265128	9.8
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2011"	"2011"	25	271544	9.2
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2012"	"2012"	26	276434	9.4
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2013"	"2013"	31	278434	11.1
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2014"	"2014"	25	283379	8.8
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2015"	"2015"	28	286956	9.8
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2016"	"2016"	35	289082	12.1
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2017"	"2017"	38	290501	13.1
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2018"	"2018"	42	289195	14.5
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2019"	"2019"	38	289430	13.1
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"2020 "	"2020"	69	289463	23.8
	"Georgia"	"13"	"Chattooga County, GA"	"13055"	"2018"	"2018"	10	24790	Unreliable
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2007"	"2007"	28	202544	13.8
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2008"	"2008"	19	208271	Unreliable
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2009"	"2009"	21	212232	9.9
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2010"	"2010"	26	214346	12.1
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2011"	"2011"	24	218286	11.0
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2012"	"2012"	24	221315	10.8
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2013"	"2013"	33	225106	14.7
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2014"	"2014"	39	230985	16.9
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2015"	"2015"	51	235900	21.6
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2016"	"2016"	50	241689	20.7
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2017"	"2017"	38	247573	15.3
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2018"	"2018"	51	254149	20.1
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2019"	"2019"	31	258773	12.0
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"2020 "	"2020"	56	265274	21.1
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2011"	"2011"	15	117344	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2012"	"2012"	14	120266	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2013"	"2013"	11	121265	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2014"	"2014"	11	120938	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2015"	"2015"	12	123912	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2016"	"2016"	17	124707	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2017"	"2017"	13	127064	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2018"	"2018"	12	127330	Unreliable
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2019"	"2019"	20	128331	15.6
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"2020 "	"2020"	17	127795	Unreliable
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2007"	"2007"	20	260441	7.7
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2008"	"2008"	14	262099	Unreliable
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2009"	"2009"	22	260067	8.5
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2010"	"2010"	20	259424	7.7
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2011"	"2011"	22	261532	8.4
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2012"	"2012"	31	265888	11.7
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2013"	"2013"	20	264220	7.6
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2014"	"2014"	19	267542	Unreliable
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2015"	"2015"	26	273955	9.5
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2016"	"2016"	22	279462	7.9
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2017"	"2017"	36	285153	12.6
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2018"	"2018"	25	289615	8.6
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2019"	"2019"	20	292256	6.8
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"2020 "	"2020"	47	292646	16.1
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2007"	"2007"	49	670438	7.3
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2008"	"2008"	63	679822	9.3
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2009"	"2009"	78	684776	11.4
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2010"	"2010"	60	688078	8.7
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2011"	"2011"	77	697553	11.0
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2012"	"2012"	82	707442	11.6
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2013"	"2013"	105	717190	14.6
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2014"	"2014"	120	730981	16.4
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2015"	"2015"	110	741334	14.8
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2016"	"2016"	126	748150	16.8
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2017"	"2017"	148	755754	19.6
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2018"	"2018"	111	756865	14.7
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2019"	"2019"	110	760141	14.5
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"2020 "	"2020"	165	762944	21.6
	"Georgia"	"13"	"Coffee County, GA"	"13069"	"2017"	"2017"	10	43014	Unreliable
	"Georgia"	"13"	"Coffee County, GA"	"13069"	"2018"	"2018"	11	43093	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2010"	"2010"	15	124053	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2011"	"2011"	11	128112	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2012"	"2012"	16	131627	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2013"	"2013"	11	135416	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2014"	"2014"	18	139257	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2015"	"2015"	18	144052	Unreliable
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2016"	"2016"	20	147450	13.6
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2017"	"2017"	25	151579	16.5
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2018"	"2018"	24	154291	15.6
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2019"	"2019"	21	156714	13.4
	"Georgia"	"13"	"Columbia County, GA"	"13073"	"2020 "	"2020"	27	160377	16.8
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2007"	"2007"	11	118156	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2008"	"2008"	11	122281	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2009"	"2009"	20	125501	15.9
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2011"	"2011"	15	129629	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2012"	"2012"	17	130929	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2013"	"2013"	12	133180	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2014"	"2014"	13	135571	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2015"	"2015"	16	138427	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2016"	"2016"	16	140526	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2017"	"2017"	23	143114	16.1
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2018"	"2018"	20	145864	13.7
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2019"	"2019"	17	148509	Unreliable
	"Georgia"	"13"	"Coweta County, GA"	"13077"	"2020 "	"2020"	21	150849	13.9
	"Georgia"	"13"	"Dawson County, GA"	"13085"	"2018"	"2018"	11	25083	Unreliable
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2007"	"2007"	47	680962	6.9
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2008"	"2008"	41	685646	6.0
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2009"	"2009"	43	690658	6.2
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2010"	"2010"	43	691893	6.2
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2011"	"2011"	46	699893	6.6
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2012"	"2012"	50	707089	7.1
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2013"	"2013"	37	713340	5.2
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2014"	"2014"	59	722161	8.2
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2015"	"2015"	79	734871	10.8
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2016"	"2016"	76	740321	10.3
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2017"	"2017"	76	753253	10.1
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2018"	"2018"	87	756558	11.5
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2019"	"2019"	102	759297	13.4
	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"2020 "	"2020"	108	762009	14.2
	"Georgia"	"13"	"Dougherty County, GA"	"13095"	"2008"	"2008"	11	94363	Unreliable
	"Georgia"	"13"	"Dougherty County, GA"	"13095"	"2012"	"2012"	12	94501	Unreliable
	"Georgia"	"13"	"Dougherty County, GA"	"13095"	"2019"	"2019"	20	87956	22.7
	"Georgia"	"13"	"Dougherty County, GA"	"13095"	"2020 "	"2020"	12	86477	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2008"	"2008"	11	129508	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2010"	"2010"	15	132403	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2011"	"2011"	15	133355	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2012"	"2012"	10	133971	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2013"	"2013"	11	136379	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2014"	"2014"	26	138776	18.7
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2015"	"2015"	18	140733	Unreliable
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2016"	"2016"	32	142224	22.5
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2017"	"2017"	25	143882	17.4
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2018"	"2018"	27	145331	18.6
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2019"	"2019"	26	146343	17.8
	"Georgia"	"13"	"Douglas County, GA"	"13097"	"2020 "	"2020"	32	147988	21.6
	"Georgia"	"13"	"Effingham County, GA"	"13103"	"2017"	"2017"	11	59982	Unreliable
	"Georgia"	"13"	"Fannin County, GA"	"13111"	"2010"	"2010"	11	23682	Unreliable
	"Georgia"	"13"	"Fannin County, GA"	"13111"	"2013"	"2013"	11	23760	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2009"	"2009"	15	105493	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2011"	"2011"	11	107784	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2014"	"2014"	14	109664	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2015"	"2015"	15	110714	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2017"	"2017"	15	112549	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2019"	"2019"	19	114421	Unreliable
	"Georgia"	"13"	"Fayette County, GA"	"13113"	"2020 "	"2020"	11	115821	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2007"	"2007"	18	95308	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2008"	"2008"	14	95922	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2010"	"2010"	21	96317	21.8
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2011"	"2011"	15	95989	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2012"	"2012"	15	96177	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2013"	"2013"	17	95821	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2014"	"2014"	10	96063	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2015"	"2015"	12	96504	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2016"	"2016"	17	96560	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2017"	"2017"	12	97613	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2018"	"2018"	20	97927	20.4
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2019"	"2019"	17	98498	Unreliable
	"Georgia"	"13"	"Floyd County, GA"	"13115"	"2020 "	"2020"	21	98604	21.3
	"Georgia"	"13"	"Forsyth County, GA"	"13117"	"2007"	"2007"	16	157129	Unreliable
